pnr,alder,koen,civ,uddannelse,indkomst,gen_indkomst,forskel_indkomst,uddannelse_alder
42410316,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,417543.8125,292662.22918171337,124881.58331828663,20
42410356,42,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,445087.09375,297215.19019605126,147871.90355394874,16
42410712,23,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,212025.28125,292662.22918171337,-80636.94793171337,25
42411728,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137236.25,292662.22918171337,-155425.97918171337,20
42412192,34,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,359792,292662.22918171337,67129.77081828663,20
42412520,35,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,282734.21875,292662.22918171337,-9928.010431713366,20
42415248,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,400539.375,292662.22918171337,107877.14581828663,20
42416088,43,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,408473.34375,292662.22918171337,115811.11456828663,20
42419280,60,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,288324.40625,297215.19019605126,-8890.783946051262,16
42419896,19,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136748.828125,292662.22918171337,-155913.40105671337,20
42420480,34,Male,Married,Lange videregående uddannelser,303147.21875,277715.8863705276,25431.332379472384,25
42423024,45,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,422383.8125,297215.19019605126,125168.62230394874,16
42423948,58,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,413579.09375,297215.19019605126,116363.90355394874,16
42425976,33,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,351349.375,292662.22918171337,58687.14581828663,20
42426712,60,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,297245.75,292662.22918171337,4583.520818286634,25
42428388,53,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,431760.3125,292662.22918171337,139098.08331828663,20
42429608,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137435.734375,292662.22918171337,-155226.49480671337,20
42430392,38,Male,Unmarried,Lange videregående uddannelser,344117.96875,277715.8863705276,66402.08237947238,24
42430864,54,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,463226.46875,292662.22918171337,170564.23956828663,20
42431632,35,Male,Married,Mellemlange videregående uddannelser / Bachelorer,390687.65625,303672.3042750847,87015.3519749153,25
42434264,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137088.09375,292662.22918171337,-155574.13543171337,20
42436968,57,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,437334.90625,292662.22918171337,144672.67706828663,20
42436992,29,Male,Married,Lange videregående uddannelser,195966.65625,277715.8863705276,-81749.23012052762,24
42437824,28,Male,Married,Mellemlange videregående uddannelser / Bachelorer,241202.625,303672.3042750847,-62469.679275084694,25
42440388,44,Male,Unmarried,Lange videregående uddannelser,413754.09375,277715.8863705276,136038.20737947238,25
42441700,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,445963.75,292662.22918171337,153301.52081828663,25
42441804,40,Male,Married,Lange videregående uddannelser,361724.375,277715.8863705276,84008.48862947238,26
42443004,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,405623.03125,292662.22918171337,112960.80206828663,20
42443432,37,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,341836.96875,292662.22918171337,49174.73956828663,20
42444128,22,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136254.25,292662.22918171337,-156407.97918171337,20
42448348,34,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137092.0625,292662.22918171337,-155570.16668171337,20
42448424,47,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,418944.9375,292662.22918171337,126282.70831828663,25
42449112,28,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,212340.703125,292662.22918171337,-80321.52605671337,21
42449816,64,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,346997.03125,297215.19019605126,49781.84105394874,16
42451064,62,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,313186.09375,297215.19019605126,15970.903553948738,16
42452504,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,385668.28125,292662.22918171337,93006.05206828663,20
42452808,61,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,135868.8125,292662.22918171337,-156793.41668171337,20
42453152,57,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,385605.84375,297215.19019605126,88390.65355394874,16
42454472,38,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,374658.5625,292662.22918171337,81996.33331828663,20
42455780,23,Male,Unmarried,Lange videregående uddannelser,193064.796875,277715.8863705276,-84651.08949552762,25
42456940,30,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137176.109375,292662.22918171337,-155486.11980671337,20
42457728,26,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136312.890625,297215.19019605126,-160902.29957105126,16
42459024,24,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,250063.109375,297215.19019605126,-47152.08082105126,16
42459280,30,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136804.78125,292662.22918171337,-155857.44793171337,20
42460664,41,Male,Married,Lange videregående uddannelser,393580.1875,277715.8863705276,115864.30112947238,25
42467056,43,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,425415.125,292662.22918171337,132752.89581828663,20
42467560,46,Male,Married,Lange videregående uddannelser,400567.625,277715.8863705276,122851.73862947238,24
42468252,43,Male,Married,Lange videregående uddannelser,431086.78125,277715.8863705276,153370.89487947238,25
42468980,56,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137221.828125,292662.22918171337,-155440.40105671337,25
42469420,22,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,200434.890625,297215.19019605126,-96780.29957105126,16
42469536,47,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,424736.625,292662.22918171337,132074.39581828663,20
42472324,37,Male,Married,Lange videregående uddannelser,136103.75,277715.8863705276,-141612.13637052762,25
42474512,56,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,426973.125,292662.22918171337,134310.89581828663,20
42475856,20,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,240252.40625,292662.22918171337,-52409.82293171337,22
42477508,25,Male,Married,Mellemlange videregående uddannelser / Bachelorer,198843.921875,303672.3042750847,-104828.3824000847,24
42477744,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,198313.4375,292662.22918171337,-94348.79168171337,20
42483768,46,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,373266.28125,297215.19019605126,76051.09105394874,16
42483832,28,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,209207.0625,297215.19019605126,-88008.12769605126,16
42485744,39,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136812.078125,292662.22918171337,-155850.15105671337,20
42485932,23,Male,Married,Lange videregående uddannelser,246516.546875,277715.8863705276,-31199.339495527616,25
42487992,29,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137513.75,292662.22918171337,-155148.47918171337,25
42492536,46,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,136924.6875,297215.19019605126,-160290.50269605126,16
42496136,22,Male,Unmarried,Lange videregående uddannelser,231473.171875,277715.8863705276,-46242.714495527616,24
42497440,20,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,198321.109375,292662.22918171337,-94341.11980671337,22
42498352,55,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136453.21875,292662.22918171337,-156209.01043171337,20
42499432,63,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,313872.53125,292662.22918171337,21210.302068286634,20
42502028,43,Male,Married,Lange videregående uddannelser,470056.46875,277715.8863705276,192340.58237947238,24
42502408,25,Male,Married,Mellemlange videregående uddannelser / Bachelorer,196937.1875,303672.3042750847,-106735.1167750847,25
42502500,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,462115.125,292662.22918171337,169452.89581828663,25
42502584,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,347305.4375,292662.22918171337,54643.20831828663,20
42506376,50,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,420782.3125,292662.22918171337,128120.08331828663,20
42507368,45,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,399862.6875,292662.22918171337,107200.45831828663,20
42509304,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,325575.625,292662.22918171337,32913.39581828663,20
42510752,57,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,363476.875,292662.22918171337,70814.64581828663,20
42511268,32,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,304339.9375,292662.22918171337,11677.708318286634,20
42512392,18,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,170474.984375,297215.19019605126,-126740.20582105126,16
42515672,25,Male,Married,Lange videregående uddannelser,197081.640625,277715.8863705276,-80634.24574552762,24
42516124,63,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,302066.21875,292662.22918171337,9403.989568286634,20
42517528,42,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,374764.9375,292662.22918171337,82102.70831828663,20
42517896,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,328651.5,292662.22918171337,35989.27081828663,19
42519716,59,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,401980.40625,292662.22918171337,109318.17706828663,20
42520892,34,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,359769,292662.22918171337,67106.77081828663,20
42521936,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,408915.90625,292662.22918171337,116253.67706828663,25
42523168,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,435718.6875,292662.22918171337,143056.45831828663,25
42524340,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,376086.5,292662.22918171337,83424.27081828663,20
42524868,60,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,274666.21875,292662.22918171337,-17996.010431713366,20
42524992,18,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,203122.390625,292662.22918171337,-89539.83855671337,20
42527472,44,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,429900.5,297215.19019605126,132685.30980394874,16
42527504,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136686.03125,292662.22918171337,-155976.19793171337,20
42528104,50,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,385387.28125,292662.22918171337,92725.05206828663,20
42528392,45,Male,Married,Lange videregående uddannelser,477476.9375,277715.8863705276,199761.05112947238,26
42528912,38,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,324519.96875,292662.22918171337,31857.739568286634,20
42529452,43,Male,Married,Mellemlange videregående uddannelser / Bachelorer,420310.59375,303672.3042750847,116638.2894749153,26
42529880,42,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,448463.78125,297215.19019605126,151248.59105394874,16
42530336,40,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,426568.34375,292662.22918171337,133906.11456828663,20
42530508,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,414963.6875,292662.22918171337,122301.45831828663,25
42531092,33,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,343670.65625,292662.22918171337,51008.42706828663,20
42531992,35,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,294511.6875,292662.22918171337,1849.4583182866336,20
42532812,26,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,170475.46875,292662.22918171337,-122186.76043171337,20
42534324,62,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,391613.46875,292662.22918171337,98951.23956828663,20
42535688,31,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,343411.53125,292662.22918171337,50749.30206828663,20
42535816,28,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,238641.78125,303672.3042750847,-65030.523025084694,24
42535916,40,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,367675.15625,297215.19019605126,70459.96605394874,16
42536364,61,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,326769.8125,292662.22918171337,34107.58331828663,20
42536752,50,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,393887.5625,297215.19019605126,96672.37230394874,16
42539584,55,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,439445.09375,292662.22918171337,146782.86456828663,20
42542252,19,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,162353.546875,297215.19019605126,-134861.64332105126,16
42545704,55,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,398458.5,292662.22918171337,105796.27081828663,20
42546112,18,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,206949.390625,297215.19019605126,-90265.79957105126,16
42546328,52,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,408694.9375,292662.22918171337,116032.70831828663,25
42546392,56,Male,Married,Mellemlange videregående uddannelser / Bachelorer,417286.21875,303672.3042750847,113613.9144749153,25
42549616,34,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,343207.1875,297215.19019605126,45991.99730394874,16
42549756,43,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,436097.625,292662.22918171337,143435.39581828663,20
42550332,24,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,188595.6875,292662.22918171337,-104066.54168171337,25
42552072,26,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,164200.9375,297215.19019605126,-133014.25269605126,16
42552848,19,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,224842.828125,292662.22918171337,-67819.40105671337,21
42552972,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,373281.09375,292662.22918171337,80618.86456828663,20
42554072,32,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,390577.28125,292662.22918171337,97915.05206828663,20
42554780,49,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,381183.40625,297215.19019605126,83968.21605394874,16
42555068,42,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136016.125,297215.19019605126,-161199.06519605126,16
42558032,37,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137652.421875,292662.22918171337,-155009.80730671337,20
42559132,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,429484.5,292662.22918171337,136822.27081828663,20
42559240,25,Male,Unmarried,Lange videregående uddannelser,136007.6875,277715.8863705276,-141708.19887052762,25
42559720,60,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,372754.59375,292662.22918171337,80092.36456828663,20
42560536,43,Male,Unmarried,Lange videregående uddannelser,419752.34375,277715.8863705276,142036.45737947238,25
42563792,24,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,170460.59375,292662.22918171337,-122201.63543171337,20
42564996,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137577.375,292662.22918171337,-155084.85418171337,20
42565140,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,412658.8125,292662.22918171337,119996.58331828663,20
42565772,53,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,432593.5,292662.22918171337,139931.27081828663,26
42566716,63,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,291390,292662.22918171337,-1272.2291817133664,20
42567892,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,430001.65625,292662.22918171337,137339.42706828663,25
42571172,38,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,378157.90625,297215.19019605126,80942.71605394874,16
42571912,20,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,173551.03125,297215.19019605126,-123664.15894605126,16
42572908,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137009.0625,292662.22918171337,-155653.16668171337,20
42574092,40,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,413044.78125,297215.19019605126,115829.59105394874,16
42575464,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136963.546875,292662.22918171337,-155698.68230671337,20
42576164,24,Male,Unmarried,Lange videregående uddannelser,207872.015625,277715.8863705276,-69843.87074552762,25
42576592,27,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,151158.9375,292662.22918171337,-141503.29168171337,20
42576944,32,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136969.90625,297215.19019605126,-160245.28394605126,16
42577152,53,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137045.046875,292662.22918171337,-155617.18230671337,21
42578072,36,Male,Married,Lange videregående uddannelser,272390.65625,277715.8863705276,-5325.230120527616,25
42578936,58,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136260.75,292662.22918171337,-156401.47918171337,20
42580872,24,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,249599.421875,297215.19019605126,-47615.76832105126,16
42581076,29,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137353.8125,292662.22918171337,-155308.41668171337,20
42581416,59,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,461373.75,297215.19019605126,164158.55980394874,16
42581456,25,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,245248.671875,292662.22918171337,-47413.55730671337,20
42581980,63,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,381313.21875,292662.22918171337,88650.98956828663,20
42585288,44,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137483.703125,292662.22918171337,-155178.52605671337,20
42585324,55,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,399284.53125,292662.22918171337,106622.30206828663,20
42586136,28,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,195658.203125,292662.22918171337,-97004.02605671337,20
42586440,62,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,312044.3125,297215.19019605126,14829.122303948738,16
42586784,28,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,250210.375,292662.22918171337,-42451.85418171337,20
42586864,30,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,352635.125,292662.22918171337,59972.89581828663,20
42586872,22,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,211762.9375,292662.22918171337,-80899.29168171337,24
42587176,54,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,379993.375,297215.19019605126,82778.18480394874,16
42587320,42,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,460492,292662.22918171337,167829.77081828663,26
42588720,53,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,452196.3125,297215.19019605126,154981.12230394874,16
42589232,53,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,388698.09375,292662.22918171337,96035.86456828663,20
42590264,49,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,335465.75,292662.22918171337,42803.52081828663,19
42591676,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,447889.875,292662.22918171337,155227.64581828663,20
42592416,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,366012.96875,292662.22918171337,73350.73956828663,20
42593588,25,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136831.671875,292662.22918171337,-155830.55730671337,21
42595720,39,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,392618.4375,292662.22918171337,99956.20831828663,20
42596868,26,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,184718.40625,292662.22918171337,-107943.82293171337,25
42598400,54,Male,Married,Lange videregående uddannelser,405852.625,277715.8863705276,128136.73862947238,25
42598920,36,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,332392.21875,297215.19019605126,35177.02855394874,16
42600024,23,Male,Married,Mellemlange videregående uddannelser / Bachelorer,236880.609375,303672.3042750847,-66791.6949000847,25
42601776,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,417796.53125,292662.22918171337,125134.30206828663,20
42610612,43,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,395964.5,297215.19019605126,98749.30980394874,16
42610924,35,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,336511.0625,297215.19019605126,39295.87230394874,16
42611676,32,Male,Married,Lange videregående uddannelser,328500.8125,277715.8863705276,50784.926129472384,25
42612196,47,Male,Unmarried,Lange videregående uddannelser,367617.8125,277715.8863705276,89901.92612947238,25
42612408,40,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136507.765625,297215.19019605126,-160707.42457105126,16
42612792,63,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,313668.0625,292662.22918171337,21005.833318286634,20
42613520,46,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,349248.34375,292662.22918171337,56586.11456828663,20
42614192,25,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,195569.328125,292662.22918171337,-97092.90105671337,20
42615112,27,Male,Married,Mellemlange videregående uddannelser / Bachelorer,231070.640625,303672.3042750847,-72601.6636500847,25
42617176,21,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,228750,292662.22918171337,-63912.22918171337,20
42618228,30,Male,Married,Lange videregående uddannelser,137493.21875,277715.8863705276,-140222.66762052762,24
42618756,46,Male,Unmarried,Lange videregående uddannelser,445369.96875,277715.8863705276,167654.08237947238,24
42619504,32,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,280681.78125,297215.19019605126,-16533.408946051262,16
42620904,25,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,181609.9375,292662.22918171337,-111052.29168171337,20
42621240,54,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,389504.71875,297215.19019605126,92289.52855394874,16
42624136,21,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,178085.09375,292662.22918171337,-114577.13543171337,23
42624996,34,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,317869.28125,297215.19019605126,20654.091053948738,16
42625304,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,451397.5,292662.22918171337,158735.27081828663,20
42625396,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,413521.71875,292662.22918171337,120859.48956828663,20
42625984,55,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,411380.40625,297215.19019605126,114165.21605394874,16
42626400,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,383150.25,292662.22918171337,90488.02081828663,20
42628820,21,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,189623.34375,292662.22918171337,-103038.88543171337,20
42631772,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,428361.40625,292662.22918171337,135699.17706828663,20
42633140,38,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136491.15625,297215.19019605126,-160724.03394605126,16
42633176,37,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,389257.28125,297215.19019605126,92042.09105394874,16
42633376,52,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,389540.65625,297215.19019605126,92325.46605394874,16
42633424,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137367.359375,292662.22918171337,-155294.86980671337,21
42634024,28,Male,Married,Lange videregående uddannelser,137362.8125,277715.8863705276,-140353.07387052762,24
42634760,46,Male,Married,Mellemlange videregående uddannelser / Bachelorer,426566.625,303672.3042750847,122894.3207249153,25
42635956,46,Male,Married,Lange videregående uddannelser,377836.53125,277715.8863705276,100120.64487947238,26
42636048,52,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,378474.59375,292662.22918171337,85812.36456828663,20
42636892,24,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,225779.4375,297215.19019605126,-71435.75269605126,16
42639900,33,Male,Married,Lange videregående uddannelser,373189.09375,277715.8863705276,95473.20737947238,25
42642060,26,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,163637.71875,292662.22918171337,-129024.51043171337,20
42645088,34,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,371725.09375,292662.22918171337,79062.86456828663,20
42645476,29,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,223972.09375,297215.19019605126,-73243.09644605126,16
42646072,43,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,463265.6875,292662.22918171337,170603.45831828663,20
42648544,61,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,303442.28125,292662.22918171337,10780.052068286634,20
42649364,38,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,298022.59375,292662.22918171337,5360.364568286634,20
42650824,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,376290.65625,292662.22918171337,83628.42706828663,20
42654384,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,437042.96875,292662.22918171337,144380.73956828663,25
42655772,31,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137547.015625,292662.22918171337,-155115.21355671337,20
42656704,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,422150.71875,292662.22918171337,129488.48956828663,25
42661096,33,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136699.625,292662.22918171337,-155962.60418171337,20
42661344,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136420.25,292662.22918171337,-156241.97918171337,20
42661432,32,Male,Married,Lange videregående uddannelser,136261.09375,277715.8863705276,-141454.79262052762,25
42662096,47,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,479432.40625,292662.22918171337,186770.17706828663,20
42662112,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136821,292662.22918171337,-155841.22918171337,20
42662324,47,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,396753.5625,297215.19019605126,99538.37230394874,16
42662872,44,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,424913.75,297215.19019605126,127698.55980394874,16
42663512,25,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,218060.609375,292662.22918171337,-74601.61980671337,20
42665080,60,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,380180.6875,297215.19019605126,82965.49730394874,16
42673708,51,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136412.359375,292662.22918171337,-156249.86980671337,25
42673764,55,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,426350.28125,292662.22918171337,133688.05206828663,25
42675044,27,Male,Married,Lange videregående uddannelser,173911.859375,277715.8863705276,-103804.02699552762,25
42677268,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,399577.21875,292662.22918171337,106914.98956828663,20
42678208,35,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,358499.65625,292662.22918171337,65837.42706828663,20
42678960,59,Male,Married,Mellemlange videregående uddannelser / Bachelorer,355295.6875,303672.3042750847,51623.383224915306,26
42679732,42,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,421274.875,297215.19019605126,124059.68480394874,16
42679872,29,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137030.109375,292662.22918171337,-155632.11980671337,20
42680736,29,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,195733.4375,292662.22918171337,-96928.79168171337,20
42680832,24,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,205365,297215.19019605126,-91850.19019605126,16
42681052,64,Male,Married,Lange videregående uddannelser,363023.375,277715.8863705276,85307.48862947238,25
42683576,54,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,365756.84375,292662.22918171337,73094.61456828663,20
42684592,20,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136230.78125,292662.22918171337,-156431.44793171337,22
42685280,24,Male,Married,Lange videregående uddannelser,228969.65625,277715.8863705276,-48746.230120527616,26
